user_id,company_id,revenue_month,revenue_amount,revenue_type
USR-000462,CTC-003,2024-06,238.33,recurring
USR-000462,CTC-003,2024-07,195.37,recurring
USR-000462,CTC-003,2024-08,292.19,recurring
USR-000462,CTC-003,2024-09,207.43,recurring
USR-000462,CTC-003,2024-10,99.72,recurring
USR-000462,CTC-003,2024-11,247.54,recurring
USR-000462,CTC-003,2024-12,54.54,recurring
USR-000462,CTC-003,2025-01,250.85,recurring
USR-000462,CTC-003,2025-02,227.69,recurring
USR-000462,CTC-003,2025-03,203.18,recurring
USR-000463,CTC-001,2025-05,112.07,recurring
USR-000463,CTC-001,2025-06,88.98,recurring
USR-000463,CTC-001,2025-07,157.22,recurring
USR-000463,CTC-001,2025-08,146.38,recurring
USR-000463,CTC-001,2025-09,106.96,recurring
USR-000463,CTC-001,2025-10,107.52,recurring
USR-000463,CTC-001,2025-11,159.41,recurring
USR-000463,CTC-001,2025-12,76.76,recurring
USR-000463,CTC-001,2026-01,54.66,recurring
USR-000463,CTC-001,2026-02,159.72,recurring
USR-000463,CTC-001,2026-03,96.72,recurring
USR-000463,CTC-001,2026-04,132.26,recurring
USR-000463,CTC-001,2026-05,102.61,recurring
USR-000463,CTC-001,2026-06,104.12,recurring
USR-000464,CTC-002,2025-02,61.1,recurring
USR-000464,CTC-002,2025-03,97.94,recurring
USR-000464,CTC-002,2025-04,83.9,recurring
USR-000464,CTC-002,2025-05,96.68,recurring
USR-000464,CTC-002,2025-06,107.46,recurring
USR-000465,CTC-004,2024-03,164.85,recurring
USR-000465,CTC-004,2024-04,200.42,recurring
USR-000466,CTC-001,2024-02,100.91,recurring
USR-000466,CTC-001,2024-03,136.4,recurring
USR-000467,CTC-001,2024-01,127.75,one_time
USR-000468,CTC-002,2025-03,80.76,one_time
USR-000469,CTC-001,2024-11,134.26,one_time
USR-000470,CTC-003,2024-04,195.44,recurring
USR-000470,CTC-003,2024-05,199.83,recurring
USR-000470,CTC-003,2024-06,165.26,recurring
USR-000470,CTC-003,2024-07,187.23,recurring
USR-000470,CTC-003,2024-08,139.09,recurring
USR-000470,CTC-003,2024-09,236.97,recurring
USR-000470,CTC-003,2024-10,229.85,recurring
USR-000470,CTC-003,2024-11,246.09,recurring
USR-000470,CTC-003,2024-12,217.26,recurring
USR-000471,CTC-003,2024-08,238.89,one_time
USR-000472,CTC-004,2024-09,178.09,recurring
USR-000472,CTC-004,2024-10,177.18,recurring
USR-000473,CTC-004,2024-10,111.83,one_time
USR-000474,CTC-001,2024-09,176.31,recurring
USR-000474,CTC-001,2024-10,183.65,recurring
USR-000474,CTC-001,2024-11,163.8,recurring
USR-000475,CTC-001,2024-04,160.76,recurring
USR-000475,CTC-001,2024-05,128.79,recurring
USR-000475,CTC-001,2024-06,117.51,recurring
USR-000475,CTC-001,2024-07,95.3,recurring
USR-000475,CTC-001,2024-08,109.93,recurring
USR-000475,CTC-001,2024-09,76.89,recurring
USR-000475,CTC-001,2024-10,146.45,recurring
USR-000475,CTC-001,2024-11,123.9,recurring
USR-000476,CTC-003,2025-02,109.27,recurring
USR-000476,CTC-003,2025-03,248.13,recurring
USR-000477,CTC-004,2024-03,207.49,recurring
USR-000477,CTC-004,2024-04,197.9,recurring
USR-000478,CTC-001,2024-07,78.91,recurring
USR-000478,CTC-001,2024-08,109.02,recurring
USR-000479,CTC-002,2024-02,94.55,one_time
USR-000480,CTC-003,2024-06,240.46,one_time
USR-000481,CTC-002,2024-07,68.74,recurring
USR-000481,CTC-002,2024-08,37.63,recurring
USR-000481,CTC-002,2024-09,95.99,recurring
USR-000481,CTC-002,2024-10,43.08,recurring
USR-000481,CTC-002,2024-11,99.78,recurring
USR-000481,CTC-002,2024-12,80.26,recurring
USR-000481,CTC-002,2025-01,78.84,recurring
USR-000481,CTC-002,2025-02,129.97,recurring
USR-000481,CTC-002,2025-03,100.17,recurring
USR-000482,CTC-002,2024-06,61.21,one_time
USR-000483,CTC-003,2024-06,202.03,one_time
USR-000484,CTC-002,2024-05,136.33,recurring
USR-000484,CTC-002,2024-06,91.94,recurring
USR-000484,CTC-002,2024-07,60.46,recurring
USR-000484,CTC-002,2024-08,62.44,recurring
USR-000484,CTC-002,2024-09,84.58,recurring
USR-000484,CTC-002,2024-10,114.72,recurring
USR-000484,CTC-002,2024-11,76.11,recurring
USR-000484,CTC-002,2024-12,103.8,recurring
USR-000484,CTC-002,2025-01,62.76,recurring
USR-000484,CTC-002,2025-02,122.37,recurring
USR-000484,CTC-002,2025-03,119.3,recurring
USR-000484,CTC-002,2025-04,78.37,recurring
USR-000484,CTC-002,2025-05,123.74,recurring
USR-000484,CTC-002,2025-06,74.69,recurring
USR-000484,CTC-002,2025-07,82.86,recurring
USR-000484,CTC-002,2025-08,64.17,recurring
USR-000484,CTC-002,2025-09,127.62,recurring
USR-000485,CTC-003,2025-01,205.41,recurring
USR-000485,CTC-003,2025-02,186.91,recurring
USR-000485,CTC-003,2025-03,200.97,recurring
USR-000485,CTC-003,2025-04,220.46,recurring
USR-000485,CTC-003,2025-05,228.34,recurring
USR-000485,CTC-003,2025-06,205.06,recurring
USR-000485,CTC-003,2025-07,274.62,recurring
USR-000485,CTC-003,2025-08,261.25,recurring
USR-000485,CTC-003,2025-09,191.79,recurring
USR-000485,CTC-003,2025-10,177.42,recurring
USR-000485,CTC-003,2025-11,209.14,recurring
USR-000486,CTC-004,2025-04,159.18,one_time
USR-000487,CTC-004,2024-06,216.41,recurring
USR-000487,CTC-004,2024-07,145.55,recurring
USR-000487,CTC-004,2024-08,99.81,recurring
USR-000487,CTC-004,2024-09,176.31,recurring
USR-000487,CTC-004,2024-10,72.02,recurring
USR-000487,CTC-004,2024-11,92.57,recurring
USR-000487,CTC-004,2024-12,189.94,recurring
USR-000487,CTC-004,2025-01,239.53,recurring
USR-000487,CTC-004,2025-02,132.53,recurring
USR-000487,CTC-004,2025-03,122.38,recurring
USR-000487,CTC-004,2025-04,226.32,recurring
USR-000487,CTC-004,2025-05,88.38,recurring
USR-000487,CTC-004,2025-06,170.29,recurring
USR-000487,CTC-004,2025-07,152.13,recurring
USR-000487,CTC-004,2025-08,183.59,recurring
USR-000487,CTC-004,2025-09,154.53,recurring
USR-000487,CTC-004,2025-10,132.97,recurring
USR-000487,CTC-004,2025-11,246.96,recurring
USR-000487,CTC-004,2025-12,143.07,recurring
USR-000487,CTC-004,2026-01,182.6,recurring
USR-000488,CTC-001,2024-05,80.18,one_time
USR-000489,CTC-004,2024-08,153.18,recurring
USR-000489,CTC-004,2024-09,123.17,recurring
USR-000489,CTC-004,2024-10,152.24,recurring
USR-000489,CTC-004,2024-11,111.0,recurring
USR-000489,CTC-004,2024-12,116.7,recurring
USR-000489,CTC-004,2025-01,195.23,recurring
USR-000490,CTC-002,2025-02,79.42,one_time
USR-000491,CTC-004,2025-01,99.32,recurring
USR-000491,CTC-004,2025-02,198.98,recurring
USR-000491,CTC-004,2025-03,187.0,recurring
USR-000491,CTC-004,2025-04,156.38,recurring
USR-000491,CTC-004,2025-05,182.11,recurring
USR-000491,CTC-004,2025-06,169.07,recurring
USR-000491,CTC-004,2025-07,162.15,recurring
USR-000492,CTC-003,2025-04,257.27,recurring
USR-000492,CTC-003,2025-05,145.57,recurring
USR-000492,CTC-003,2025-06,231.3,recurring
USR-000492,CTC-003,2025-07,231.05,recurring
USR-000492,CTC-003,2025-08,264.66,recurring
USR-000492,CTC-003,2025-09,213.09,recurring
USR-000492,CTC-003,2025-10,162.76,recurring
USR-000493,CTC-002,2024-12,68.17,one_time
USR-000494,CTC-003,2024-06,197.64,one_time
USR-000495,CTC-004,2024-06,119.77,recurring
USR-000495,CTC-004,2024-07,197.59,recurring
USR-000495,CTC-004,2024-08,186.63,recurring
USR-000495,CTC-004,2024-09,196.81,recurring
USR-000495,CTC-004,2024-10,139.57,recurring
USR-000496,CTC-001,2024-02,105.79,recurring
USR-000496,CTC-001,2024-03,87.84,recurring
USR-000496,CTC-001,2024-04,108.92,recurring
USR-000497,CTC-002,2024-07,105.31,recurring
USR-000497,CTC-002,2024-08,81.63,recurring
USR-000497,CTC-002,2024-09,44.82,recurring
USR-000497,CTC-002,2024-10,48.55,recurring
USR-000497,CTC-002,2024-11,95.2,recurring
USR-000497,CTC-002,2024-12,60.9,recurring
USR-000497,CTC-002,2025-01,62.54,recurring
USR-000498,CTC-004,2025-04,146.69,recurring
USR-000498,CTC-004,2025-05,155.0,recurring
USR-000498,CTC-004,2025-06,151.21,recurring
USR-000498,CTC-004,2025-07,72.51,recurring
USR-000498,CTC-004,2025-08,200.15,recurring
USR-000498,CTC-004,2025-09,171.46,recurring
USR-000498,CTC-004,2025-10,73.96,recurring
USR-000498,CTC-004,2025-11,80.57,recurring
USR-000498,CTC-004,2025-12,160.1,recurring
USR-000499,CTC-004,2024-05,171.06,one_time
USR-000500,CTC-004,2024-05,207.19,one_time
USR-000501,CTC-002,2025-03,50.66,recurring
USR-000501,CTC-002,2025-04,73.18,recurring
USR-000502,CTC-001,2025-01,74.18,one_time
USR-000503,CTC-003,2024-07,217.14,one_time
USR-000504,CTC-002,2025-03,81.16,recurring
USR-000504,CTC-002,2025-04,90.97,recurring
USR-000505,CTC-003,2024-09,310.88,one_time
USR-000506,CTC-003,2024-03,145.87,recurring
USR-000506,CTC-003,2024-04,245.83,recurring
USR-000506,CTC-003,2024-05,143.11,recurring
USR-000506,CTC-003,2024-06,246.79,recurring
USR-000506,CTC-003,2024-07,260.16,recurring
USR-000506,CTC-003,2024-08,182.84,recurring
USR-000506,CTC-003,2024-09,334.24,recurring
USR-000506,CTC-003,2024-10,214.14,recurring
USR-000506,CTC-003,2024-11,262.84,recurring
USR-000506,CTC-003,2024-12,243.43,recurring
USR-000506,CTC-003,2025-01,282.92,recurring
USR-000506,CTC-003,2025-02,202.45,recurring
USR-000506,CTC-003,2025-03,216.17,recurring
USR-000506,CTC-003,2025-04,207.9,recurring
USR-000506,CTC-003,2025-05,147.54,recurring
USR-000506,CTC-003,2025-06,117.14,recurring
USR-000507,CTC-001,2025-02,131.66,recurring
USR-000507,CTC-001,2025-03,141.56,recurring
USR-000507,CTC-001,2025-04,147.23,recurring
USR-000507,CTC-001,2025-05,118.19,recurring
USR-000507,CTC-001,2025-06,163.28,recurring
USR-000508,CTC-002,2024-12,112.19,recurring
USR-000508,CTC-002,2025-01,81.73,recurring
USR-000508,CTC-002,2025-02,148.27,recurring
USR-000508,CTC-002,2025-03,87.5,recurring
USR-000508,CTC-002,2025-04,75.96,recurring
USR-000508,CTC-002,2025-05,87.98,recurring
USR-000508,CTC-002,2025-06,77.05,recurring
USR-000508,CTC-002,2025-07,99.73,recurring
USR-000508,CTC-002,2025-08,89.79,recurring
USR-000508,CTC-002,2025-09,71.38,recurring
USR-000508,CTC-002,2025-10,71.09,recurring
USR-000508,CTC-002,2025-11,55.23,recurring
USR-000508,CTC-002,2025-12,86.43,recurring
USR-000508,CTC-002,2026-01,71.7,recurring
USR-000508,CTC-002,2026-02,107.64,recurring
USR-000508,CTC-002,2026-03,53.51,recurring
USR-000508,CTC-002,2026-04,40.2,recurring
USR-000509,CTC-001,2025-04,99.65,recurring
USR-000509,CTC-001,2025-05,106.61,recurring
USR-000509,CTC-001,2025-06,102.74,recurring
USR-000509,CTC-001,2025-07,102.56,recurring
USR-000510,CTC-002,2024-04,65.52,one_time
USR-000511,CTC-003,2024-01,232.79,recurring
USR-000511,CTC-003,2024-02,114.27,recurring
USR-000511,CTC-003,2024-03,169.39,recurring
USR-000511,CTC-003,2024-04,197.44,recurring
USR-000512,CTC-003,2025-04,178.96,one_time
USR-000513,CTC-001,2024-04,160.01,one_time
USR-000514,CTC-004,2024-07,141.15,recurring
USR-000514,CTC-004,2024-08,181.74,recurring
USR-000514,CTC-004,2024-09,163.17,recurring
USR-000515,CTC-004,2024-03,139.61,one_time
USR-000516,CTC-001,2024-05,141.24,one_time
USR-000517,CTC-003,2025-02,110.12,one_time
USR-000518,CTC-002,2024-10,114.65,recurring
USR-000518,CTC-002,2024-11,88.66,recurring
USR-000518,CTC-002,2024-12,99.82,recurring
USR-000518,CTC-002,2025-01,103.95,recurring
USR-000518,CTC-002,2025-02,80.17,recurring
USR-000518,CTC-002,2025-03,116.64,recurring
USR-000518,CTC-002,2025-04,97.75,recurring
USR-000518,CTC-002,2025-05,66.52,recurring
USR-000518,CTC-002,2025-06,76.31,recurring
USR-000518,CTC-002,2025-07,83.1,recurring
USR-000518,CTC-002,2025-08,96.55,recurring
USR-000518,CTC-002,2025-09,101.63,recurring
USR-000519,CTC-001,2025-04,89.7,recurring
USR-000519,CTC-001,2025-05,126.92,recurring
USR-000519,CTC-001,2025-06,32.01,recurring
USR-000519,CTC-001,2025-07,120.93,recurring
USR-000520,CTC-003,2024-03,283.48,one_time
USR-000521,CTC-002,2024-11,94.59,recurring
USR-000521,CTC-002,2024-12,77.23,recurring
USR-000521,CTC-002,2025-01,90.31,recurring
USR-000521,CTC-002,2025-02,78.69,recurring
USR-000521,CTC-002,2025-03,74.48,recurring
USR-000521,CTC-002,2025-04,86.72,recurring
USR-000521,CTC-002,2025-05,76.71,recurring
USR-000522,CTC-004,2025-02,186.6,recurring
USR-000522,CTC-004,2025-03,145.75,recurring
USR-000522,CTC-004,2025-04,94.3,recurring
USR-000523,CTC-001,2025-03,132.67,recurring
USR-000523,CTC-001,2025-04,129.73,recurring
USR-000523,CTC-001,2025-05,125.34,recurring
USR-000523,CTC-001,2025-06,67.07,recurring
USR-000523,CTC-001,2025-07,83.16,recurring
USR-000523,CTC-001,2025-08,99.67,recurring
USR-000523,CTC-001,2025-09,140.94,recurring
USR-000523,CTC-001,2025-10,74.98,recurring
USR-000523,CTC-001,2025-11,143.53,recurring
USR-000523,CTC-001,2025-12,99.35,recurring
USR-000524,CTC-003,2025-02,106.71,recurring
USR-000524,CTC-003,2025-03,229.66,recurring
USR-000524,CTC-003,2025-04,173.61,recurring
USR-000524,CTC-003,2025-05,175.79,recurring
USR-000524,CTC-003,2025-06,211.25,recurring
USR-000525,CTC-004,2024-01,173.95,one_time
USR-000526,CTC-002,2024-10,88.21,recurring
USR-000526,CTC-002,2024-11,59.44,recurring
USR-000526,CTC-002,2024-12,86.72,recurring
USR-000526,CTC-002,2025-01,71.13,recurring
USR-000526,CTC-002,2025-02,76.92,recurring
USR-000526,CTC-002,2025-03,79.5,recurring
USR-000527,CTC-001,2024-12,103.93,one_time
USR-000528,CTC-004,2024-08,123.92,one_time
USR-000529,CTC-002,2024-05,85.25,recurring
USR-000529,CTC-002,2024-06,136.74,recurring
USR-000529,CTC-002,2024-07,56.0,recurring
USR-000530,CTC-004,2024-01,168.73,one_time
USR-000531,CTC-003,2024-10,185.9,one_time
USR-000532,CTC-002,2024-08,95.77,recurring
USR-000532,CTC-002,2024-09,98.9,recurring
USR-000533,CTC-001,2024-11,123.56,one_time
USR-000534,CTC-002,2024-10,81.51,recurring
USR-000534,CTC-002,2024-11,95.77,recurring
USR-000534,CTC-002,2024-12,102.21,recurring
USR-000534,CTC-002,2025-01,129.98,recurring
USR-000534,CTC-002,2025-02,69.61,recurring
USR-000534,CTC-002,2025-03,122.73,recurring
USR-000534,CTC-002,2025-04,95.85,recurring
USR-000534,CTC-002,2025-05,89.04,recurring
USR-000534,CTC-002,2025-06,82.81,recurring
USR-000534,CTC-002,2025-07,75.35,recurring
USR-000534,CTC-002,2025-08,84.5,recurring
USR-000534,CTC-002,2025-09,101.16,recurring
USR-000534,CTC-002,2025-10,96.45,recurring
USR-000534,CTC-002,2025-11,101.9,recurring
USR-000534,CTC-002,2025-12,92.38,recurring
USR-000534,CTC-002,2026-01,93.83,recurring
USR-000534,CTC-002,2026-02,111.56,recurring
USR-000534,CTC-002,2026-03,98.32,recurring
USR-000534,CTC-002,2026-04,87.89,recurring
USR-000534,CTC-002,2026-05,84.54,recurring
USR-000535,CTC-002,2025-05,93.85,one_time
USR-000536,CTC-001,2024-07,126.69,recurring
USR-000536,CTC-001,2024-08,85.28,recurring
USR-000536,CTC-001,2024-09,91.93,recurring
USR-000536,CTC-001,2024-10,63.1,recurring
USR-000537,CTC-003,2024-01,218.23,recurring
USR-000537,CTC-003,2024-02,245.11,recurring
USR-000537,CTC-003,2024-03,179.69,recurring
USR-000537,CTC-003,2024-04,122.35,recurring
USR-000537,CTC-003,2024-05,198.49,recurring
USR-000537,CTC-003,2024-06,217.58,recurring
USR-000537,CTC-003,2024-07,124.23,recurring
USR-000538,CTC-004,2024-05,193.75,recurring
USR-000538,CTC-004,2024-06,88.73,recurring
USR-000538,CTC-004,2024-07,135.95,recurring
USR-000538,CTC-004,2024-08,81.93,recurring
USR-000538,CTC-004,2024-09,215.48,recurring
USR-000539,CTC-004,2024-07,110.01,one_time
USR-000540,CTC-002,2025-01,88.47,recurring
USR-000540,CTC-002,2025-02,107.01,recurring
USR-000540,CTC-002,2025-03,84.38,recurring
USR-000540,CTC-002,2025-04,78.81,recurring
USR-000540,CTC-002,2025-05,76.69,recurring
USR-000540,CTC-002,2025-06,86.58,recurring
USR-000541,CTC-003,2024-02,299.23,one_time
USR-000542,CTC-001,2024-03,150.94,recurring
USR-000542,CTC-001,2024-04,196.96,recurring
USR-000542,CTC-001,2024-05,118.3,recurring
USR-000542,CTC-001,2024-06,108.99,recurring
USR-000542,CTC-001,2024-07,172.3,recurring
USR-000542,CTC-001,2024-08,144.26,recurring
USR-000542,CTC-001,2024-09,129.98,recurring
USR-000542,CTC-001,2024-10,111.25,recurring
USR-000542,CTC-001,2024-11,99.0,recurring
USR-000542,CTC-001,2024-12,183.19,recurring
USR-000542,CTC-001,2025-01,160.18,recurring
USR-000542,CTC-001,2025-02,129.43,recurring
USR-000542,CTC-001,2025-03,135.23,recurring
USR-000543,CTC-004,2024-03,193.63,recurring
USR-000543,CTC-004,2024-04,159.23,recurring
USR-000543,CTC-004,2024-05,132.62,recurring
USR-000544,CTC-002,2024-04,91.33,one_time
USR-000545,CTC-001,2024-01,163.18,recurring
USR-000545,CTC-001,2024-02,75.96,recurring
USR-000545,CTC-001,2024-03,126.96,recurring
USR-000545,CTC-001,2024-04,158.79,recurring
USR-000545,CTC-001,2024-05,128.8,recurring
USR-000545,CTC-001,2024-06,153.23,recurring
USR-000545,CTC-001,2024-07,77.01,recurring
USR-000545,CTC-001,2024-08,57.79,recurring
USR-000546,CTC-003,2024-05,234.18,recurring
USR-000546,CTC-003,2024-06,192.13,recurring
USR-000546,CTC-003,2024-07,174.34,recurring
USR-000547,CTC-001,2025-02,163.92,recurring
USR-000547,CTC-001,2025-03,138.12,recurring
USR-000547,CTC-001,2025-04,158.9,recurring
USR-000548,CTC-002,2025-01,81.15,recurring
USR-000548,CTC-002,2025-02,100.86,recurring
USR-000549,CTC-002,2025-02,73.92,recurring
USR-000549,CTC-002,2025-03,98.5,recurring
USR-000550,CTC-004,2024-09,201.61,recurring
USR-000550,CTC-004,2024-10,174.39,recurring
USR-000551,CTC-001,2024-04,97.04,recurring
USR-000551,CTC-001,2024-05,149.6,recurring
USR-000551,CTC-001,2024-06,99.46,recurring
USR-000551,CTC-001,2024-07,153.22,recurring
USR-000552,CTC-003,2024-08,270.87,one_time
USR-000553,CTC-001,2024-08,95.31,recurring
USR-000553,CTC-001,2024-09,124.48,recurring
USR-000553,CTC-001,2024-10,143.26,recurring
USR-000553,CTC-001,2024-11,52.54,recurring
USR-000553,CTC-001,2024-12,137.67,recurring
USR-000553,CTC-001,2025-01,113.89,recurring
USR-000553,CTC-001,2025-02,161.1,recurring
USR-000553,CTC-001,2025-03,84.83,recurring
USR-000553,CTC-001,2025-04,168.78,recurring
USR-000553,CTC-001,2025-05,100.53,recurring
USR-000553,CTC-001,2025-06,113.01,recurring
USR-000553,CTC-001,2025-07,79.71,recurring
USR-000553,CTC-001,2025-08,87.65,recurring
USR-000553,CTC-001,2025-09,159.68,recurring
USR-000553,CTC-001,2025-10,150.75,recurring
USR-000554,CTC-004,2025-04,218.26,recurring
USR-000554,CTC-004,2025-05,112.78,recurring
USR-000555,CTC-001,2024-03,126.39,recurring
USR-000555,CTC-001,2024-04,109.36,recurring
USR-000556,CTC-003,2024-01,265.18,one_time
USR-000557,CTC-001,2025-01,79.4,one_time
USR-000558,CTC-001,2024-07,181.34,recurring
USR-000558,CTC-001,2024-08,104.56,recurring
USR-000558,CTC-001,2024-09,95.35,recurring
USR-000558,CTC-001,2024-10,133.63,recurring
USR-000558,CTC-001,2024-11,164.53,recurring
USR-000558,CTC-001,2024-12,148.84,recurring
USR-000558,CTC-001,2025-01,64.79,recurring
USR-000558,CTC-001,2025-02,135.82,recurring
USR-000558,CTC-001,2025-03,126.0,recurring
USR-000559,CTC-001,2024-06,124.36,recurring
USR-000559,CTC-001,2024-07,65.21,recurring
USR-000559,CTC-001,2024-08,114.02,recurring
USR-000559,CTC-001,2024-09,122.63,recurring
USR-000559,CTC-001,2024-10,133.09,recurring
USR-000559,CTC-001,2024-11,55.8,recurring
USR-000559,CTC-001,2024-12,146.79,recurring
USR-000560,CTC-001,2025-05,118.25,one_time
USR-000561,CTC-002,2025-02,85.0,one_time
USR-000562,CTC-004,2024-10,167.98,recurring
USR-000562,CTC-004,2024-11,108.42,recurring
USR-000562,CTC-004,2024-12,107.72,recurring
USR-000562,CTC-004,2025-01,146.95,recurring
USR-000562,CTC-004,2025-02,77.29,recurring
USR-000562,CTC-004,2025-03,176.54,recurring
USR-000562,CTC-004,2025-04,133.93,recurring
USR-000562,CTC-004,2025-05,204.41,recurring
USR-000562,CTC-004,2025-06,235.19,recurring
USR-000562,CTC-004,2025-07,181.66,recurring
USR-000563,CTC-001,2025-04,127.47,recurring
USR-000563,CTC-001,2025-05,112.91,recurring
USR-000563,CTC-001,2025-06,148.04,recurring
USR-000563,CTC-001,2025-07,107.32,recurring
USR-000563,CTC-001,2025-08,83.72,recurring
USR-000563,CTC-001,2025-09,185.26,recurring
USR-000563,CTC-001,2025-10,171.53,recurring
USR-000563,CTC-001,2025-11,147.19,recurring
USR-000563,CTC-001,2025-12,66.86,recurring
USR-000563,CTC-001,2026-01,68.73,recurring
USR-000563,CTC-001,2026-02,107.86,recurring
USR-000564,CTC-001,2024-08,131.69,recurring
USR-000564,CTC-001,2024-09,195.21,recurring
USR-000564,CTC-001,2024-10,87.71,recurring
USR-000564,CTC-001,2024-11,81.21,recurring
USR-000564,CTC-001,2024-12,154.21,recurring
USR-000564,CTC-001,2025-01,98.78,recurring
USR-000564,CTC-001,2025-02,109.52,recurring
USR-000564,CTC-001,2025-03,106.42,recurring
USR-000564,CTC-001,2025-04,91.18,recurring
USR-000564,CTC-001,2025-05,75.77,recurring
USR-000565,CTC-003,2024-05,303.92,recurring
USR-000565,CTC-003,2024-06,254.19,recurring
USR-000565,CTC-003,2024-07,214.21,recurring
USR-000565,CTC-003,2024-08,163.43,recurring
USR-000565,CTC-003,2024-09,192.39,recurring
USR-000565,CTC-003,2024-10,174.48,recurring
USR-000565,CTC-003,2024-11,217.35,recurring
USR-000565,CTC-003,2024-12,161.85,recurring
USR-000565,CTC-003,2025-01,262.44,recurring
USR-000565,CTC-003,2025-02,145.11,recurring
USR-000565,CTC-003,2025-03,251.9,recurring
USR-000565,CTC-003,2025-04,196.85,recurring
USR-000566,CTC-004,2024-05,155.37,recurring
USR-000566,CTC-004,2024-06,146.35,recurring
USR-000566,CTC-004,2024-07,175.99,recurring
USR-000566,CTC-004,2024-08,201.25,recurring
USR-000566,CTC-004,2024-09,250.86,recurring
USR-000567,CTC-004,2025-04,133.14,one_time
USR-000568,CTC-002,2024-12,70.88,one_time
USR-000569,CTC-001,2025-02,115.8,recurring
USR-000569,CTC-001,2025-03,126.61,recurring
USR-000569,CTC-001,2025-04,136.14,recurring
USR-000569,CTC-001,2025-05,121.15,recurring
USR-000569,CTC-001,2025-06,177.17,recurring
USR-000569,CTC-001,2025-07,133.63,recurring
USR-000569,CTC-001,2025-08,112.72,recurring
USR-000569,CTC-001,2025-09,153.3,recurring
USR-000569,CTC-001,2025-10,153.47,recurring
USR-000569,CTC-001,2025-11,105.97,recurring
USR-000569,CTC-001,2025-12,128.95,recurring
USR-000569,CTC-001,2026-01,134.27,recurring
USR-000569,CTC-001,2026-02,138.12,recurring
USR-000570,CTC-003,2024-01,242.53,one_time
USR-000571,CTC-001,2025-05,58.53,recurring
USR-000571,CTC-001,2025-06,121.95,recurring
USR-000571,CTC-001,2025-07,84.43,recurring
USR-000571,CTC-001,2025-08,118.87,recurring
USR-000571,CTC-001,2025-09,101.8,recurring
USR-000571,CTC-001,2025-10,90.71,recurring
USR-000571,CTC-001,2025-11,104.49,recurring
USR-000571,CTC-001,2025-12,226.08,recurring
USR-000571,CTC-001,2026-01,123.24,recurring
USR-000571,CTC-001,2026-02,149.95,recurring
USR-000571,CTC-001,2026-03,74.23,recurring
USR-000571,CTC-001,2026-04,125.97,recurring
USR-000571,CTC-001,2026-05,59.14,recurring
USR-000572,CTC-004,2024-12,198.61,recurring
USR-000572,CTC-004,2025-01,223.47,recurring
USR-000572,CTC-004,2025-02,116.23,recurring
USR-000572,CTC-004,2025-03,93.93,recurring
USR-000572,CTC-004,2025-04,191.98,recurring
USR-000572,CTC-004,2025-05,235.78,recurring
USR-000572,CTC-004,2025-06,135.5,recurring
USR-000572,CTC-004,2025-07,154.04,recurring
USR-000572,CTC-004,2025-08,161.02,recurring
USR-000572,CTC-004,2025-09,93.51,recurring
USR-000572,CTC-004,2025-10,211.16,recurring
USR-000572,CTC-004,2025-11,151.33,recurring
USR-000572,CTC-004,2025-12,112.8,recurring
USR-000573,CTC-001,2024-07,96.27,recurring
USR-000573,CTC-001,2024-08,136.31,recurring
USR-000573,CTC-001,2024-09,138.85,recurring
USR-000574,CTC-003,2024-03,216.94,recurring
USR-000574,CTC-003,2024-04,229.82,recurring
USR-000574,CTC-003,2024-05,235.76,recurring
USR-000574,CTC-003,2024-06,183.31,recurring
USR-000574,CTC-003,2024-07,177.81,recurring
USR-000575,CTC-001,2024-01,182.66,recurring
USR-000575,CTC-001,2024-02,93.0,recurring
USR-000575,CTC-001,2024-03,121.77,recurring
USR-000575,CTC-001,2024-04,129.32,recurring
USR-000575,CTC-001,2024-05,129.57,recurring
USR-000575,CTC-001,2024-06,133.48,recurring
USR-000575,CTC-001,2024-07,105.24,recurring
USR-000575,CTC-001,2024-08,136.0,recurring
USR-000575,CTC-001,2024-09,115.53,recurring
USR-000576,CTC-003,2025-03,228.92,recurring
USR-000576,CTC-003,2025-04,88.36,recurring
USR-000576,CTC-003,2025-05,217.64,recurring
USR-000576,CTC-003,2025-06,191.67,recurring
USR-000576,CTC-003,2025-07,275.71,recurring
USR-000577,CTC-001,2025-05,91.47,recurring
USR-000577,CTC-001,2025-06,113.39,recurring
USR-000578,CTC-001,2025-01,87.9,recurring
USR-000578,CTC-001,2025-02,102.32,recurring
USR-000579,CTC-004,2024-03,164.43,recurring
USR-000579,CTC-004,2024-04,110.21,recurring
USR-000579,CTC-004,2024-05,167.88,recurring
USR-000579,CTC-004,2024-06,172.71,recurring
USR-000579,CTC-004,2024-07,137.46,recurring
USR-000579,CTC-004,2024-08,145.41,recurring
USR-000579,CTC-004,2024-09,153.83,recurring
USR-000579,CTC-004,2024-10,95.64,recurring
USR-000579,CTC-004,2024-11,236.43,recurring
USR-000579,CTC-004,2024-12,195.93,recurring
USR-000579,CTC-004,2025-01,201.8,recurring
USR-000579,CTC-004,2025-02,153.27,recurring
USR-000579,CTC-004,2025-03,190.61,recurring
USR-000579,CTC-004,2025-04,192.13,recurring
USR-000579,CTC-004,2025-05,150.95,recurring
USR-000580,CTC-002,2024-12,57.13,one_time
USR-000581,CTC-001,2025-02,147.21,one_time
